"";"id";"raça";"idade";"ing_nat";"gênero";"mão_dom";"fonte";"país";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"A1";"A2";"A3";"A4";"A5";"A6";"A7";"A8";"A9";"A10";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"C8";"C9";"C10";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8";"O9";"O10";"extr";"neur";"amab";"cons";"aber";"fluid";"wellb";"empa";"E";"N";"A";"C";"O"
"10109";"s10109";"Caucasiano (Europeu)";18;"Não";"Feminino";"Direita";1;"ES";3;4;4;2;4;4;3;2;2;3;5;4;5;3;2;2;2;3;2;3;3;5;3;5;5;4;5;5;5;5;4;2;4;2;4;2;4;2;2;3;4;5;5;5;4;5;4;4;5;5;3,1;3,1;4,5;2,9;4,6;2,34995300037777;-2,60861046258025;2,49517755110585;15;17;21;13;24
"5442";"s5442";"Caucasiano (Europeu)";27;"Não";"Feminino";"Direita";1;"SE";1;3;2;3;3;4;1;2;2;1;4;3;4;4;2;3;4;4;4;4;4;4;3;4;5;4;3;3;4;4;3;2;4;3;4;3;4;2;4;4;4;4;4;4;4;4;4;4;5;4;2,2;3,6;3,8;3,3;4,1;1,62711189823328;-1,5670195643661;2,97899762724425;12;17;18;15;21
"17269";"s17269";"Raça Mista";63;"Sim";"Feminino";"Esquerda";2;"US";2;5;4;2;4;4;3;1;1;2;2;4;4;3;3;3;4;1;4;1;5;1;5;5;5;5;5;4;5;5;4;4;3;5;3;5;5;3;3;3;2;5;5;5;5;5;5;1;4;4;2,8;2,9;4,5;3,8;4,1;0,973665764288268;-1,65519490513598;2,41045038875752;13;15;20;18;24
"7728";"s7728";"Caucasiano (Europeu)";43;"Sim";"Feminino";"Direita";1;"NZ";5;5;5;5;5;5;5;5;5;5;1;1;3;1;2;3;2;1;1;1;5;5;3;5;4;4;5;4;5;5;4;1;3;4;2;3;4;5;4;4;5;5;5;5;5;5;5;5;3;5;5;1,6;4,5;3,4;4,8;2,260643819746;0,136673494531684;2,05881449665424;25;8;22;17;23
"12873";"s12873";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";20;"Sim";"Feminino";"Esquerda";1;"PH";2;2;3;3;5;2;2;4;4;2;5;4;5;4;5;5;2;2;5;2;5;5;5;5;4;5;4;3;5;4;4;4;5;4;5;2;5;3;5;4;3;5;5;5;5;5;5;2;5;5;2,9;3,9;4,5;4,1;4,5;3,81443218216484;-1,78571377853808;2,64892058050336;14;20;22;20;25
"13244";"s13244";"Caucasiano (Indiano)";16;"Não";"Masculino";"Direita";1;"NL";3;3;4;1;5;2;3;1;1;3;2;1;3;5;4;3;3;3;3;3;3;1;5;4;3;4;3;3;3;4;2;2;5;4;1;5;3;3;3;4;4;3;1;2;4;4;5;3;3;4;2,6;3;3,3;3,2;3,3;2,03777978550872;-3,93679215972577;2,61532198523044;10;16;16;18;15
"19373";"s19373";"Caucasiano (Europeu)";57;"Sim";"Feminino";"Direita";1;"US";2;4;3;3;1;3;1;3;3;2;3;3;2;3;3;1;3;1;3;2;1;2;4;1;1;1;1;2;1;3;5;5;3;5;5;5;5;5;5;5;5;5;5;4;5;5;5;3;4;5;2,5;2,4;1,7;4,8;4,6;3,36574056791918;-0,329721049398906;1,05713051396928;15;13;12;23;23
"16821";"s16821";"Caucasiano (Europeu)";22;"Sim";"Outro";"Esquerda";5;"US";1;1;2;1;1;1;1;1;1;1;4;3;4;5;3;4;3;3;2;4;5;4;5;4;5;4;5;4;4;3;3;3;4;3;1;2;2;3;3;3;5;5;5;4;4;5;5;5;5;5;1,1;3,5;4,3;2,7;4,8;3,56528202603804;-1,79919447051614;2,87019348577481;5;19;21;16;24
"12841";"s12841";"Outro";18;"Sim";"Masculino";"Ambas";1;"US";1;1;4;1;4;1;5;1;3;3;1;1;1;1;1;1;1;1;1;1;4;4;5;4;5;2;5;5;4;3;5;2;5;3;2;3;3;5;3;5;3;5;5;5;4;5;5;3;5;4;2,4;1;4,1;3,6;4,4;2,00926722862902;0,208551949114058;1,96474663242769;9;5;21;20;25
"9579";"s9579";"Nativo Americano";19;"Sim";"Masculino";"Direita";2;"US";1;1;3;1;3;2;2;1;2;1;4;3;4;4;3;3;4;3;4;4;5;5;4;5;4;4;3;5;4;3;3;2;3;2;2;3;4;2;3;2;3;2;4;3;3;2;4;3;3;4;1,7;3,6;4,2;2,6;3,1;1,84345190821121;-4,40236404744475;2,09400442158752;7;18;22;11;16
"6472";"s6472";NA;32;"Sim";"Feminino";"Direita";5;"US";2;1;2;1;1;1;1;1;1;1;5;5;5;3;5;3;5;4;4;3;1;4;5;5;4;5;5;5;5;5;5;5;1;5;5;5;5;2;5;5;1;3;2;5;4;1;4;1;2;1;1,2;4,2;4,4;4,3;2,4;2,62321854133485;-2,7198174980256;3,24810278169987;5;21;20;18;14
"8687";"s8687";"Caucasiano (Indiano)";21;"Não";"Feminino";"Direita";5;"IN";2;3;5;5;5;5;2;3;5;3;3;1;4;3;2;3;1;2;4;2;4;4;5;3;5;3;4;5;5;4;4;1;4;3;2;1;5;3;4;4;5;4;3;4;4;5;4;2;4;4;3,8;2,5;4,2;3,1;3,9;1,83808268131598;-1,1510299354187;1,66382615938402;19;12;22;15;20
"16271";"s16271";"Caucasiano (Europeu)";18;"Não";"Feminino";"Direita";5;"SE";3;3;4;4;5;3;4;3;3;5;3;3;2;4;4;3;4;4;5;4;2;4;3;3;3;2;5;3;3;4;2;3;4;3;2;2;3;2;1;3;4;4;2;4;3;2;3;3;3;2;3,7;3,6;3,2;2,5;3;1,21710426372633;1,03659838811235;2,77743291493856;17;17;16;15;14
"15912";"s15912";"Caucasiano (Europeu)";34;"Não";"Feminino";"Direita";1;"UA";4;5;5;5;5;5;5;5;5;5;1;4;5;5;5;1;3;3;4;5;4;5;3;5;5;5;5;3;5;5;5;1;5;3;1;1;1;2;1;3;5;5;5;5;5;5;5;1;3;5;4,9;3,6;4,5;2,3;4,4;2,64497127422035;-1,57194286606018;3,07950528639513;25;24;20;14;23
"15220";"s15220";"Outro";32;"Não";"Feminino";"Direita";1;"IN";4;5;4;4;4;4;4;4;4;4;4;3;4;4;4;2;3;4;4;3;3;5;3;3;4;3;2;3;4;4;2;4;3;3;2;3;3;4;3;2;5;5;5;4;4;5;4;4;4;5;4,1;3,5;3,4;2,9;4,5;1,38733127720285;-1,4619147758219;2,47156808803686;21;18;18;16;22
"19174";"s19174";"Raça Mista";17;"Sim";"Masculino";"Direita";1;"US";2;1;2;1;1;2;2;4;4;2;1;1;1;1;1;1;1;1;1;1;2;5;2;2;4;3;4;4;2;3;3;2;4;2;2;2;4;1;4;4;5;4;5;5;5;5;1;4;5;5;2,1;1;3,1;2,8;4,4;2,25941070319862;-0,761253399070091;1,8740347882213;13;5;16;13;21
"18798";"s18798";"Outro";42;"Sim";"Feminino";"Direita";4;"US";4;1;5;3;3;2;2;1;2;3;2;2;4;4;2;2;2;1;2;1;5;5;5;5;2;5;5;5;5;4;2;5;5;4;3;4;5;5;3;3;2;4;3;5;4;5;2;2;4;4;2,6;2,2;4,6;3,9;3,5;2,06535995025499;-3,32798745303032;3,94763630183272;9;13;24;22;19
"6002";"s6002";"Caucasiano (Europeu)";19;"Sim";"Feminino";"Direita";5;"US";4;5;4;3;4;4;3;2;2;3;4;3;5;5;4;2;3;2;3;1;5;5;3;5;4;5;4;4;4;4;5;5;4;4;5;5;5;5;4;4;1;5;3;3;4;3;5;1;2;4;3,4;3,2;4,3;4,6;3,1;1,28341269855957;-1,72691816553514;1,31776171849997;16;18;21;22;16
"4315";"s4315";"Caucasiano (Europeu)";18;"Não";"Feminino";"Direita";2;"FR";4;4;4;4;4;2;4;5;2;1;4;3;4;2;3;3;3;1;2;4;3;4;4;4;5;4;5;4;5;5;4;4;5;2;4;5;5;5;3;4;3;5;4;5;2;4;5;2;4;4;3,4;2,9;4,3;4,1;3,8;3,07277275801132;-1,72087122393503;1,85802146253696;14;16;20;20;22
"18315";"s18315";"Caucasiano (Europeu)";54;"Sim";"Masculino";"Direita";1;"US";2;4;4;2;2;4;1;5;2;3;1;4;2;3;2;1;2;2;2;2;5;5;5;5;4;1;4;2;5;5;3;4;2;5;4;5;2;5;4;4;4;5;4;4;4;2;5;4;4;5;2,9;2,1;4,1;3,8;4,1;1,74797523336481;0,189479628058541;3,61714196600688;18;13;22;20;19
"7072";"s7072";"Caucasiano (Europeu)";19;"Sim";"Feminino";"Direita";5;"US";5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;2;3;5;3;5;5;1;5;5;1;5;1;3;3;5;3;5;5;3;3;5;3;5;5;3;1;5;5;5;5;3,7;3,6;3,8;2,93011103791106;-1,59021006444601;2,32675693991509;25;25;20;15;21
"19391";"s19391";"Caucasiano (Europeu)";41;NA;"Feminino";"Direita";2;"AU";4;5;5;5;5;5;4;3;4;4;2;3;4;2;4;3;3;3;3;3;5;4;5;5;5;4;5;4;5;3;4;5;5;5;4;5;5;4;4;4;4;4;3;3;4;5;3;4;4;3;4,4;3;4,5;4,5;3,7;1,32263658275574;-1,764429966351;3,63539472121711;21;16;21;23;18
"17880";"s17880";"Caucasiano (Europeu)";22;"Sim";"Masculino";"Direita";2;"US";4;4;4;4;5;5;4;4;5;4;1;2;2;2;1;2;4;2;1;2;4;4;4;3;4;3;5;5;3;4;4;3;3;4;3;2;4;4;3;4;5;5;5;5;5;5;5;5;4;5;4,3;1,9;3,9;3,4;4,9;1,23330540731192;-1,91470630628702;2,80600759493622;22;9;21;18;24
"18636";"s18636";"Caucasiano (Europeu)";30;"Sim";"Feminino";"Direita";5;"US";3;3;3;3;4;4;3;2;3;3;4;4;4;5;4;4;4;4;3;4;5;4;5;4;4;5;4;4;4;3;2;3;3;4;1;3;3;3;2;3;5;5;5;5;5;5;5;4;5;5;3,1;4;4,2;2,7;4,9;1,01921101933499;-1,79042009274488;2,4647506814827;15;21;21;16;25
"7222";"s7222";"Caucasiano (Europeu)";33;"Sim";"Feminino";"Direita";5;"US";2;3;4;4;4;4;2;2;2;3;2;3;2;3;2;3;3;2;2;2;4;4;5;4;5;3;4;4;3;4;5;2;5;5;5;2;5;5;5;5;5;5;2;4;4;2;5;4;4;5;3;2,4;4;4,4;4;1,80691402213606;-0,67797747032045;2,38871192896881;14;12;21;22;17
"19405";"s19405";"Caucasiano (Europeu)";44;"Sim";"Feminino";"Direita";1;"US";5;5;5;5;5;5;5;1;3;5;5;5;5;5;4;4;4;4;4;4;5;5;5;5;5;4;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;3;5;3;3;5;4;5;4;4,4;4,4;4,9;4,8;4,2;1,18636578262293;-2,09298588087526;4,0628118007108;19;23;25;23;21
"4778";"s4778";"Caucasiano (Europeu)";28;"Sim";"Feminino";"Direita";1;"IE";1;2;1;2;2;5;1;2;3;1;2;3;5;4;2;2;3;2;5;4;5;2;5;5;2;4;2;3;5;4;4;5;5;5;4;4;2;5;2;5;5;5;5;5;5;5;5;5;5;5;2;3,2;3,7;4,1;5;2,48572804180444;-0,459158892596853;2,63886335444582;13;18;19;25;25
"16534";"s16534";"Caucasiano (Europeu)";53;"Não";"Feminino";"Direita";1;"CV";4;3;5;3;5;5;5;3;4;2;1;3;3;1;2;1;1;1;1;1;4;5;5;5;5;5;5;4;5;5;4;2;4;2;3;5;5;3;5;4;5;5;5;5;4;5;5;2;5;5;3,9;1,5;4,8;3,7;4,6;2,02721297944965;-2,77756647227174;4,32825752291255;17;10;23;15;25
"11175";"s11175";"Caucasiano (Norte Africano, Outro)";30;"Sim";"Feminino";"Direita";1;"US";1;2;1;1;1;2;1;1;1;1;5;4;5;5;5;4;5;5;5;5;1;1;1;1;1;1;1;1;1;2;3;5;5;4;2;3;4;2;3;3;1;1;5;3;4;5;2;1;3;5;1,2;4,8;1,1;3,4;3;1,68638741081726;-2,29938900347461;0,487761668280158;7;24;6;19;18
"3075";"s3075";"Caucasiano (Europeu)";20;"Sim";"Masculino";"Direita";5;"GB";3;3;3;2;4;4;4;4;4;1;2;2;4;3;3;2;3;2;2;2;2;5;5;4;4;3;4;5;4;3;3;4;5;4;2;2;4;3;3;3;4;3;5;4;5;5;4;4;4;5;3,2;2,5;3,9;3,3;4,3;1,62524829719084;0,580816623022404;1,32780564611739;16;14;20;19;22
"15136";"s15136";"Raça Mista";19;"Não";"Feminino";"Esquerda";1;"MX";3;5;5;3;2;4;5;4;4;1;5;1;3;4;4;4;5;4;4;2;3;4;1;5;4;4;4;3;4;5;3;3;4;4;2;1;4;3;1;4;4;2;2;2;4;3;3;3;4;2;3,6;3,6;3,7;2,9;2,9;1,92802956960614;-0,22066677181738;2,91015859458013;18;14;16;18;14
"11736";"s11736";"Caucasiano (Europeu)";23;"Sim";"Feminino";"Direita";5;"US";3;4;4;4;4;4;4;3;3;3;3;2;4;3;3;3;3;3;2;2;5;4;5;4;4;3;4;4;4;4;3;3;4;4;3;3;3;4;3;3;3;4;4;3;3;5;4;3;4;4;3,6;2,8;4,1;3,3;3,7;3,25695129208975;-1,05460905900137;2,05087279082604;17;14;22;18;20
"6294";"s6294";"Nativo Americano";17;"Sim";"Masculino";"Direita";2;"US";4;2;5;3;3;3;4;2;5;2;1;1;2;5;2;1;1;1;5;1;3;4;5;3;3;2;3;3;3;4;3;4;4;5;1;4;2;3;1;3;4;4;4;5;5;5;5;3;2;5;3,3;2;3,3;3;4,2;2,69192616206255;-1,08021700486063;1,38332804980045;14;11;19;19;21
"10554";"s10554";"Nativo Americano";18;"Sim";"Feminino";"Direita";5;"US";3;4;2;4;3;4;5;1;3;3;4;3;3;3;4;2;4;1;3;1;5;3;5;5;4;5;5;4;3;4;3;3;3;3;2;1;1;3;3;3;3;5;3;5;5;5;3;5;2;5;3,2;2,8;4,3;2,5;4,1;1,8423953997248;-2,62167990279339;3,2487194829833;15;14;21;15;18
"2102";"s2102";"Caucasiano (Europeu)";20;"Sim";"Feminino";"Direita";1;"AU";1;1;1;1;1;3;1;1;1;1;5;4;5;5;3;5;2;2;3;5;5;4;4;5;5;5;5;3;4;2;2;2;4;3;2;2;4;3;1;4;4;5;5;5;2;5;5;4;5;3;1,2;3,9;4,2;2,7;4,3;2,95867625213549;1,11964629134829;1,97337356446455;7;22;18;16;25
"3767";"s3767";"Caucasiano (Europeu)";50;"Sim";"Masculino";"Esquerda";5;"US";3;1;5;2;3;2;2;3;3;1;1;2;1;1;1;1;1;1;4;1;1;2;2;3;1;3;1;2;3;2;4;5;4;5;5;5;5;5;4;4;5;5;4;4;3;4;3;3;5;3;2,5;1,4;2;4,6;3,9;2,13639775234032;-1,87820354458312;0,597131358635164;10;6;9;23;20
"9287";"s9287";"Raça Mista";17;"Sim";"Feminino";"Direita";1;"US";1;2;3;1;2;1;1;1;1;1;5;3;5;3;5;3;4;3;3;3;5;4;5;5;3;5;3;5;5;2;5;5;5;5;3;5;5;3;5;5;2;1;3;1;5;3;3;3;5;4;1,4;3,7;4,2;4,6;3;2,55606982244577;-1,7927362201804;4,03364174434371;6;19;21;23;15
"17862";"s17862";"Outro";30;"Não";"Feminino";"Direita";1;"DE";3;5;5;5;5;5;5;3;5;1;3;1;1;3;4;2;1;2;2;2;5;5;5;5;5;5;5;5;4;5;3;1;5;5;3;5;5;5;5;5;3;5;3;5;3;3;4;1;4;2;4,2;2,1;4,9;4,2;3,3;1,4082604565407;-1,60373844717937;2,1574745000776;19;11;25;21;19
"247";"s247";"Raça Mista";26;"Não";"Masculino";"Esquerda";1;"AR";2;5;4;4;5;5;2;4;3;4;3;2;5;5;4;4;2;2;4;2;4;4;5;4;4;3;4;1;2;4;4;5;5;5;4;5;5;4;5;4;5;5;5;5;5;5;4;5;2;4;3,8;3,3;3,5;4,6;4,5;1,76208567312637;-1,08587276101371;2,60106681967098;21;18;18;23;21
"2450";"s2450";"Caucasiano (Europeu)";18;"Sim";"Masculino";"Direita";1;"CA";4;5;5;5;5;5;5;5;5;5;5;3;5;3;2;2;4;5;2;4;4;4;5;5;4;5;5;4;5;5;4;5;3;2;3;5;4;5;3;3;4;5;5;5;5;5;4;3;5;5;4,9;3,5;4,6;3,7;4,6;1,28080745551842;-1,936756618587;2,86983697953394;25;17;22;18;24
"4902";"s4902";"Caucasiano (Europeu)";23;"Sim";"Masculino";"Direita";1;"US";2;3;3;2;3;4;1;2;2;2;3;2;4;4;3;2;2;2;3;4;5;4;5;4;4;4;4;3;4;3;3;2;4;4;1;4;4;3;3;3;4;5;5;5;4;5;5;4;4;4;2,4;2,9;4;3,1;4,5;3,83036697668234;-1,33699283333407;2,29738569056276;13;17;20;16;24
"14676";"s14676";"Outro";18;"Não";"Masculino";"Direita";1;"PK";1;2;1;2;4;1;1;1;1;1;4;2;4;1;4;2;4;4;4;2;4;2;5;3;4;3;2;3;2;3;4;2;4;5;2;5;5;5;2;5;3;2;5;1;5;5;5;1;5;5;1,5;3,1;3,1;3,9;3,7;0,927269338883174;-3,05663520587688;1,35808658409213;6;13;17;21;21
"3952";"s3952";"Caucasiano (Europeu)";25;"Sim";"Masculino";"Direita";1;"GB";3;3;4;5;5;4;4;4;4;4;2;3;2;1;3;1;1;1;3;1;3;4;2;4;2;1;4;2;4;3;4;5;5;4;2;5;5;4;4;4;5;4;4;4;4;4;5;5;3;3;4;1,8;2,9;4,2;4,1;1,31609331440967;-1,74064760846106;1,01671276117035;19;10;14;22;20
"12109";"s12109";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";2;"US";3;5;5;4;4;4;5;3;4;4;2;2;3;2;3;3;2;1;2;2;5;5;4;5;5;4;5;4;4;3;4;2;3;2;2;2;3;3;3;4;3;3;3;3;4;3;3;3;4;3;4,1;2,2;4,4;2,8;3,2;2,86775850837421;-0,452988486612699;1,86172787692674;20;12;21;14;16
